time,open,high,low,close,tick_volume,spread,real_volume
2024-09-26 11:50:00,132995.0,133010.0,132910.0,132940.0,10717,1,35887
2024-09-26 11:51:00,132940.0,132945.0,132870.0,132875.0,10630,1,42169
2024-09-26 11:52:00,132880.0,132910.0,132825.0,132895.0,14075,1,47420
2024-09-26 11:53:00,132900.0,132905.0,132775.0,132795.0,16762,1,68928
2024-09-26 11:54:00,132795.0,132895.0,132785.0,132860.0,11540,1,53763
2024-09-26 11:55:00,132865.0,132880.0,132800.0,132815.0,7384,1,26464
2024-09-26 11:56:00,132810.0,132870.0,132810.0,132850.0,5128,1,18581
2024-09-26 11:57:00,132850.0,132905.0,132840.0,132855.0,7029,1,22343
2024-09-26 11:58:00,132855.0,132875.0,132815.0,132855.0,5504,1,19129
2024-09-26 11:59:00,132860.0,132865.0,132745.0,132770.0,15490,1,54831
2024-09-26 12:00:00,132770.0,132840.0,132765.0,132820.0,11123,1,37709
2024-09-26 12:01:00,132820.0,132840.0,132760.0,132785.0,7297,1,27225
2024-09-26 12:02:00,132780.0,132830.0,132775.0,132810.0,5682,1,20511
2024-09-26 12:03:00,132810.0,132850.0,132805.0,132830.0,5030,1,18474
2024-09-26 12:04:00,132835.0,132855.0,132815.0,132830.0,4301,1,13903
2024-09-26 12:05:00,132830.0,132875.0,132815.0,132855.0,6610,1,22916
2024-09-26 12:06:00,132860.0,132905.0,132845.0,132875.0,7231,1,24985
2024-09-26 12:07:00,132875.0,132895.0,132835.0,132840.0,4772,1,16121
2024-09-26 12:08:00,132840.0,132930.0,132820.0,132930.0,10001,1,33986
2024-09-26 12:09:00,132930.0,132950.0,132895.0,132900.0,7763,1,27525
2024-09-26 12:10:00,132905.0,132935.0,132870.0,132885.0,7101,1,27007
2024-09-26 12:11:00,132885.0,132895.0,132790.0,132825.0,12378,1,44487
2024-09-26 12:12:00,132830.0,132875.0,132825.0,132855.0,5634,1,19259
2024-09-26 12:13:00,132850.0,132865.0,132835.0,132845.0,3575,1,13704
2024-09-26 12:14:00,132850.0,132885.0,132830.0,132880.0,4163,1,14210
2024-09-26 12:15:00,132880.0,132885.0,132830.0,132860.0,5057,1,18858
2024-09-26 12:16:00,132860.0,132885.0,132845.0,132880.0,2686,1,11095
2024-09-26 12:17:00,132885.0,132910.0,132855.0,132905.0,4981,1,17189
2024-09-26 12:18:00,132900.0,132960.0,132900.0,132940.0,8861,1,28587
2024-09-26 12:19:00,132935.0,132980.0,132930.0,132955.0,5603,1,19366
2024-09-26 12:20:00,132960.0,133025.0,132955.0,132970.0,11231,1,39402
2024-09-26 12:21:00,132975.0,132990.0,132955.0,132980.0,3478,1,12053
2024-09-26 12:22:00,132975.0,133010.0,132960.0,132980.0,3348,1,12659
2024-09-26 12:23:00,132980.0,133040.0,132975.0,133005.0,6372,1,23134
2024-09-26 12:24:00,133010.0,133025.0,132970.0,133010.0,5574,1,20154
2024-09-26 12:25:00,133010.0,133015.0,132920.0,132925.0,9530,1,36448
2024-09-26 12:26:00,132925.0,132985.0,132920.0,132980.0,5660,1,19691
2024-09-26 12:27:00,132985.0,132995.0,132935.0,132935.0,4347,1,16262
2024-09-26 12:28:00,132940.0,132960.0,132915.0,132955.0,4268,1,15492
2024-09-26 12:29:00,132950.0,132970.0,132930.0,132960.0,3008,1,11151
2024-09-26 12:30:00,132960.0,133020.0,132940.0,132990.0,7797,1,28229
2024-09-26 12:31:00,132995.0,133110.0,132990.0,133085.0,14290,1,53725
2024-09-26 12:32:00,133090.0,133125.0,133030.0,133090.0,13799,1,58470
2024-09-26 12:33:00,133090.0,133140.0,133075.0,133125.0,6463,1,23905
2024-09-26 12:34:00,133125.0,133210.0,133120.0,133200.0,14310,1,48464
2024-09-26 12:35:00,133200.0,133240.0,133185.0,133190.0,9288,1,37075
2024-09-26 12:36:00,133190.0,133195.0,133150.0,133175.0,7550,1,28424
2024-09-26 12:37:00,133175.0,133235.0,133160.0,133230.0,6373,1,23864
